CountryOrTerritory,ReportingYear,UpdateTime,StationLocalId,SamplingPointLocalId,SamplingPoint_Latitude,SamplingPoint_Longitude,Municipality,Pollutant,AggregationType,Namespace,Unit,BeginPosition,EndPosition,Validity,Verification,DataCoverage,DataCapture,TimeCoverage,AQValue
France,2019,2020-11-21T23:14:17.13Z,STA-FR15039,SPO-FR15039_5,45.158362999999994,5.7037639999999987,Grenoble,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,98.72146119,100,98.72146119,23.012685
France,2019,2020-11-21T23:14:17.13Z,STA-FR21019,SPO-FR21019_5,49.151670000000003,-0.35277799999999998,Caen,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,96.34703196,100,96.34703196,15.894905
France,2019,2020-11-21T23:14:17.13Z,STA-FR02008,SPO-FR02008_5,43.401949999999992,4.9819190000000004,Istres,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,97.94520548,100,97.94520548,22.884895
France,2019,2020-11-21T23:14:17.13Z,STA-FR07039,SPO-FR07039_5,45.774726999999999,3.0629780000000002,Clermont-Ferrand,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,98.27625571,100,98.27625571,14.175548
France,2019,2020-11-21T23:14:17.13Z,STA-FR23178,SPO-FR23178_5,47.319156999999997,-2.0669529999999998,Saint-Nazaire,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,97.8196347,100,97.8196347,15.20175
France,2019,2020-11-21T23:14:17.13Z,STA-FR33203,SPO-FR33203_5,45.909700000000001,6.1182499999999997,Annecy,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,97.43150685,100,97.43150685,21.409841
France,2019,2020-11-21T23:14:17.13Z,STA-FR25035,SPO-FR25035_5,49.358214999999994,1.0078530000000001,Rouen,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,89.65753425,100,89.65753425,16.573554
France,2019,2020-11-21T23:14:17.13Z,STA-FR27007,SPO-FR27007_5,45.608219999999996,5.2708719999999998,La Tour-du-Pin,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,88.15068493,100,88.15068493,15.390857
France,2019,2020-11-21T23:14:17.13Z,STA-FR31002,SPO-FR31002_5,44.800555999999993,-0.58805600000000002,Bordeaux,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,94.89726027,100,94.89726027,15.531709
France,2019,2020-11-21T23:14:17.13Z,STA-FR31017,SPO-FR31017_5,43.494029999999995,-1.5287649999999999,Bayonne,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,94.07534247,100,94.07534247,23.215896
France,2019,2020-11-21T23:14:17.13Z,STA-FR35006,SPO-FR35006_5,45.259999999999991,1.76,Tulle,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,94.7716895,100,94.7716895,12.678619
France,2019,2020-11-21T23:14:17.13Z,STA-FR35019,SPO-FR35019_5,45.875829999999993,0.82388899999999998,Rochechouart,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,97.67123288,100,97.67123288,18.242297
France,2019,2020-11-21T23:14:17.13Z,STA-FR36032,SPO-FR36032_5,44.94919999999999,4.8901329999999996,Valence,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,99.26940639,100,99.26940639,18.581945
France,2019,2020-11-21T23:14:17.13Z,STA-FR38008,SPO-FR38008_5,-20.884575000000009,55.453907000000001,Saint-Denis,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,99.42922374,100,99.42922374,19.714293
France,2019,2020-11-21T23:14:17.13Z,STA-FR82050,SPO-FR82050_5,46.671306999999992,5.5568060000000008,Lons-le-Saunier,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,98.19634703,100,98.19634703,12.753859
France,2019,2020-11-21T23:14:17.13Z,STA-FR23152,SPO-FR23152_5,46.660699999999991,-1.436831,La Roche-sur-Yon,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,97.44292237,100,97.44292237,15.310461
France,2019,2020-11-21T23:14:17.13Z,STA-FR06001,SPO-FR06001_5,50.358530000000002,3.5080399999999998,Valenciennes,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,93.85844749,100,93.85844749,17.395402
France,2019,2020-11-21T23:14:17.13Z,STA-FR12021,SPO-FR12021_5,43.623615000000001,1.4386110000000001,Toulouse,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,97.7739726,100,97.7739726,14.89812
France,2019,2020-11-21T23:14:17.13Z,STA-FR31007,SPO-FR31007_5,44.900275999999991,-0.51472200000000001,Bordeaux,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,95.54794521,100,95.54794521,16.627025
France,2019,2020-11-21T23:14:17.13Z,STA-FR38016,SPO-FR38016_5,-21.204815000000011,55.582619999999999,Saint-Pierre,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,92.6369863,100,92.6369863,6.574701
France,2019,2020-11-21T23:14:17.13Z,STA-FR18053,SPO-FR18053_5,49.902500000000003,2.3046000000000002,Amiens,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,90.43378995,100,90.43378995,18.866952
France,2019,2020-11-21T23:14:17.13Z,STA-FR03080,SPO-FR03080_5,43.94967299999999,4.804341,Avignon,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,99.17808219,100,99.17808219,16.658632
France,2019,2020-11-21T23:14:17.13Z,STA-FR05084,SPO-FR05084_5,49.493332000000002,0.57185299999999994,Le Havre,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,97.64840183,100,97.64840183,15.739314
France,2019,2020-11-21T23:14:17.13Z,STA-FR10034,SPO-FR10034_5,51.024459999999983,2.3021500000000001,Dunkerque,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,90.85616438,100,90.85616438,23.425091
France,2019,2020-11-21T23:14:17.13Z,STA-FR12040,SPO-FR12040_5,43.556946000000003,1.4063889999999999,Toulouse,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,97.48858447,100,97.48858447,17.133079
France,2019,2020-11-21T23:14:17.13Z,STA-FR15046,SPO-FR15046_5,45.180689999999998,5.7206250000000001,Grenoble,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,97.61415525,100,97.61415525,20.97626
France,2019,2020-11-21T23:14:17.13Z,STA-FR25036,SPO-FR25036_5,49.442460000000004,1.0936939999999999,Rouen,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,98.50456621,100,98.50456621,17.216861
France,2019,2020-11-21T23:14:17.13Z,STA-FR05090,SPO-FR05090_5,49.514686999999995,0.100645,Le Havre,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,97.39726027,100,97.39726027,17.101699
France,2019,2020-11-21T23:14:17.13Z,STA-FR20077,SPO-FR20077_5,45.990111999999996,4.7155659999999999,Villefranche-sur-SaÃ´ne,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,98.61872146,100,98.61872146,14.303368
France,2019,2020-11-21T23:14:17.13Z,STA-FR28115,SPO-FR28115_5,50.428603999999993,2.8361109999999998,Lens,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,79.92009132,100,79.92009132,20.799685
France,2019,2020-11-21T23:14:17.13Z,STA-FR02020,SPO-FR02020_5,43.510802999999996,5.220046,Istres,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,97.19178082,100,97.19178082,21.763049
France,2019,2020-11-21T23:14:17.13Z,STA-FR19032,SPO-FR19032_5,47.7425,-3.3950100000000001,Lorient,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,94.46347032,100,94.46347032,15.08945
France,2019,2020-11-21T23:14:17.13Z,STA-FR20070,SPO-FR20070_5,45.749694999999996,4.8443889999999996,Lyon,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,97.00913242,100,97.00913242,19.306836
France,2019,2020-11-21T23:14:17.13Z,STA-FR21001,SPO-FR21001_5,49.192219999999992,-0.39111099999999999,Caen,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,96.89497717,100,96.89497717,16.303828
France,2019,2020-11-21T23:14:17.13Z,STA-FR21016,SPO-FR21016_5,49.175277999999992,-0.35361100000000001,Caen,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,97.32876712,100,97.32876712,18.946563
France,2019,2020-11-21T23:14:17.13Z,STA-FR30034,SPO-FR30034_5,48.68817,6.1904310000000002,Nancy,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,95.67351598,100,95.67351598,16.08728
France,2019,2020-11-21T23:14:17.13Z,STA-FR33302,SPO-FR33302_5,46.072223999999999,5.8208330000000004,Saint-Julien-en-Genevois,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,93.00228311,100,93.00228311,12.478617
France,2019,2020-11-21T23:14:17.13Z,STA-FR82043,SPO-FR82043_5,47.14725,5.5561170000000004,Dole,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,98.34474886,100,98.34474886,12.810946
France,2019,2020-11-21T23:14:17.13Z,STA-FR04173,SPO-FR04173_5,48.805900000000001,3.084158,Meaux,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,98.66438356,100,98.66438356,22.019113
France,2019,2020-11-21T23:14:17.13Z,STA-FR05089,SPO-FR05089_5,49.500187000000004,0.110903,Le Havre,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,95.62785388,100,95.62785388,24.196824
France,2019,2020-11-21T23:14:17.13Z,STA-FR07009,SPO-FR07009_5,45.772167000000003,3.0874999999999999,Clermont-Ferrand,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,97.7283105,100,97.7283105,14.829681
France,2019,2020-11-21T23:14:17.13Z,STA-FR08016,SPO-FR08016_5,43.591525999999995,3.8868939999999994,Montpellier,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,98.36757991,100,98.36757991,15.256771
France,2019,2020-11-21T23:14:17.13Z,STA-FR09106,SPO-FR09106_5,45.651450000000004,0.16236700000000001,AngoulÃªme,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,95.60502283,100,95.60502283,19.396561
France,2019,2020-11-21T23:14:17.13Z,STA-FR11034,SPO-FR11034_5,50.706535000000002,3.18066,Lille,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Valid,Verified,93.08219178,100,93.08219178,20.483026
France,2019,2020-11-21T23:14:17.13Z,STA-FR21038,SPO-FR21038_5,49.642249999999997,-1.6243609999999999,Cherbourg,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Not valid,Verified,44.92009132,100,44.92009132,19.409707
France,2019,2020-11-21T23:14:17.13Z,STA-FR24009,SPO-FR24009_5,43.558387999999994,7.0059189999999996,Grasse,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Not valid,Verified,74.57762557,100,74.57762557,21.909964
France,2019,2020-11-21T23:14:17.13Z,STA-FR31014,SPO-FR31014_5,43.307776999999994,-0.32277800000000001,Pau,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Not valid,Verified,5.456621,100,5.456621,19.166317
France,2019,2020-11-21T23:14:17.13Z,STA-FR41020,SPO-FR41020_5,42.700095999999995,9.4517689999999988,Bastia,Particulate matter < 10 Âµm (aerosol),Annual mean / 1 calendar year,FR.LCSQA-INERIS.AQ,ug.m-3,2019-01-01,2020-01-01,Not valid,Verified,0.39954338,100,0.39954338,13.228571
